example_vamb_bin_24	example_contig_44862
example_vamb_bin_2849	example_contig_5878
example_vamb_bin_2856	example_contig_1250
example_vamb_bin_2876	example_contig_52779
example_vamb_bin_2881	example_contig_2840
example_vamb_bin_2894	example_contig_42584
example_vamb_bin_2924	example_contig_71774
example_vamb_bin_2924	example_contig_16528
example_vamb_bin_2924	example_contig_13033
example_vamb_bin_2924	example_contig_67073
example_vamb_bin_2924	example_contig_49058
example_vamb_bin_2947	example_contig_1207
example_vamb_bin_2965	example_contig_77283
example_vamb_bin_2973	example_contig_40772
example_vamb_bin_2988	example_contig_7989
example_vamb_bin_2988	example_contig_34906
example_vamb_bin_2989	example_contig_850
example_vamb_bin_2990	example_contig_4256
example_vamb_bin_2990	example_contig_37537
example_vamb_bin_3021	example_contig_3339
example_vamb_bin_3055	example_contig_50673
example_vamb_bin_3069	example_contig_67513
example_vamb_bin_3072	example_contig_79925
example_vamb_bin_3073	example_contig_58208
example_vamb_bin_3105	example_contig_22594
example_vamb_bin_3113	example_contig_51373
example_vamb_bin_3129	example_contig_26150
example_vamb_bin_3131	example_contig_78100
example_vamb_bin_3135	example_contig_9878
example_vamb_bin_3140	example_contig_31758
example_vamb_bin_3140	example_contig_72870
example_vamb_bin_3154	example_contig_62812
example_vamb_bin_3168	example_contig_54536
example_vamb_bin_3170	example_contig_22792
example_vamb_bin_3184	example_contig_52093
example_vamb_bin_3214	example_contig_6107
example_vamb_bin_3218	example_contig_40609
example_vamb_bin_3246	example_contig_3101
example_vamb_bin_3248	example_contig_15911
example_vamb_bin_3248	example_contig_18988
example_vamb_bin_3248	example_contig_60769
example_vamb_bin_3264	example_contig_34955
example_vamb_bin_3267	example_contig_61449
example_vamb_bin_3272	example_contig_43420
example_vamb_bin_3293	example_contig_61718
example_vamb_bin_3293	example_contig_27396
example_vamb_bin_3300	example_contig_64209
example_vamb_bin_3300	example_contig_58502
example_vamb_bin_3303	example_contig_78976
example_vamb_bin_3321	example_contig_17749
example_vamb_bin_3327	example_contig_35022
example_vamb_bin_3372	example_contig_64255
example_vamb_bin_3401	example_contig_48134
example_vamb_bin_3433	example_contig_54869
example_vamb_bin_3435	example_contig_47864
example_vamb_bin_3443	example_contig_48094
example_vamb_bin_3443	example_contig_66086
example_vamb_bin_3443	example_contig_22275
example_vamb_bin_3443	example_contig_26164
example_vamb_bin_3444	example_contig_70424
example_vamb_bin_3444	example_contig_23452
example_vamb_bin_3444	example_contig_44356
example_vamb_bin_3444	example_contig_21657
example_vamb_bin_3444	example_contig_51516
example_vamb_bin_3444	example_contig_69741
example_vamb_bin_3444	example_contig_30750
example_vamb_bin_3444	example_contig_22281
example_vamb_bin_3444	example_contig_79272
example_vamb_bin_3444	example_contig_22501
example_vamb_bin_3444	example_contig_25973
example_vamb_bin_3444	example_contig_32365
example_vamb_bin_3444	example_contig_47780
example_vamb_bin_3444	example_contig_11268
example_vamb_bin_3444	example_contig_55722
example_vamb_bin_3444	example_contig_10990
example_vamb_bin_3444	example_contig_46700
example_vamb_bin_3444	example_contig_32956
example_vamb_bin_3444	example_contig_22289
example_vamb_bin_3444	example_contig_77297
example_vamb_bin_3444	example_contig_37250
example_vamb_bin_3444	example_contig_74791
example_vamb_bin_3444	example_contig_42477
example_vamb_bin_3444	example_contig_77009
example_vamb_bin_3444	example_contig_61575
example_vamb_bin_3444	example_contig_32019
example_vamb_bin_3444	example_contig_70192
example_vamb_bin_3444	example_contig_64466
example_vamb_bin_3444	example_contig_75570
example_vamb_bin_3444	example_contig_2382
example_vamb_bin_3444	example_contig_56466
example_vamb_bin_3444	example_contig_585
example_vamb_bin_3444	example_contig_64903
example_vamb_bin_3444	example_contig_819
example_vamb_bin_3444	example_contig_24719
example_vamb_bin_3444	example_contig_53709
example_vamb_bin_3444	example_contig_74845
example_vamb_bin_3444	example_contig_32531
example_vamb_bin_3444	example_contig_58345
example_vamb_bin_3444	example_contig_39974
example_vamb_bin_3444	example_contig_18489
example_vamb_bin_3444	example_contig_51402
example_vamb_bin_3444	example_contig_52957
example_vamb_bin_3444	example_contig_22821
example_vamb_bin_3444	example_contig_61766
example_vamb_bin_3444	example_contig_61346
example_vamb_bin_3444	example_contig_60131
example_vamb_bin_3444	example_contig_27384
example_vamb_bin_3444	example_contig_2395
example_vamb_bin_3444	example_contig_26726
example_vamb_bin_3444	example_contig_34470
example_vamb_bin_3444	example_contig_6154
example_vamb_bin_3444	example_contig_10248
example_vamb_bin_3444	example_contig_40523
example_vamb_bin_3444	example_contig_6523
example_vamb_bin_3444	example_contig_62695
example_vamb_bin_3444	example_contig_61745
example_vamb_bin_3444	example_contig_29917
example_vamb_bin_3444	example_contig_51584
example_vamb_bin_3444	example_contig_41525
example_vamb_bin_3444	example_contig_61433
example_vamb_bin_3444	example_contig_45094
example_vamb_bin_3444	example_contig_41046
example_vamb_bin_3444	example_contig_4576
example_vamb_bin_3444	example_contig_32176
example_vamb_bin_3444	example_contig_64567
example_vamb_bin_3444	example_contig_10555
example_vamb_bin_3444	example_contig_14001
example_vamb_bin_3444	example_contig_32139
example_vamb_bin_3444	example_contig_70858
example_vamb_bin_3444	example_contig_64225
example_vamb_bin_3444	example_contig_47062
example_vamb_bin_3444	example_contig_40977
example_vamb_bin_3444	example_contig_33423
example_vamb_bin_3444	example_contig_68623
example_vamb_bin_3444	example_contig_61890
example_vamb_bin_3444	example_contig_22728
example_vamb_bin_3453	example_contig_67367
example_vamb_bin_3475	example_contig_51231
example_vamb_bin_3485	example_contig_4729
example_vamb_bin_3485	example_contig_10995
example_vamb_bin_3485	example_contig_35917
example_vamb_bin_3485	example_contig_58039
example_vamb_bin_3485	example_contig_52909
example_vamb_bin_3485	example_contig_59403
example_vamb_bin_3505	example_contig_44517
example_vamb_bin_3505	example_contig_72763
example_vamb_bin_3505	example_contig_18619
example_vamb_bin_3505	example_contig_33361
example_vamb_bin_3505	example_contig_55408
example_vamb_bin_3505	example_contig_22811
example_vamb_bin_3505	example_contig_66609
example_vamb_bin_3505	example_contig_50690
example_vamb_bin_3505	example_contig_67711
example_vamb_bin_3505	example_contig_12444
example_vamb_bin_3505	example_contig_51541
example_vamb_bin_3505	example_contig_55866
example_vamb_bin_3505	example_contig_46364
example_vamb_bin_3505	example_contig_49885
example_vamb_bin_3505	example_contig_67082
example_vamb_bin_3508	example_contig_73687
example_vamb_bin_3521	example_contig_81023
example_vamb_bin_3530	example_contig_46758
example_vamb_bin_3543	example_contig_56949
example_vamb_bin_3543	example_contig_46355
example_vamb_bin_3543	example_contig_20396
example_vamb_bin_3543	example_contig_11060
example_vamb_bin_3543	example_contig_6952
example_vamb_bin_3543	example_contig_42452
example_vamb_bin_3555	example_contig_9667
example_vamb_bin_3583	example_contig_74588
example_vamb_bin_3596	example_contig_63560
example_vamb_bin_3614	example_contig_60525
example_vamb_bin_3614	example_contig_52952
example_vamb_bin_3614	example_contig_55853
example_vamb_bin_3615	example_contig_43153
example_vamb_bin_3615	example_contig_16073
example_vamb_bin_3659	example_contig_62652
example_vamb_bin_3659	example_contig_41788
example_vamb_bin_3659	example_contig_45803
example_vamb_bin_3659	example_contig_623
example_vamb_bin_3659	example_contig_68375
example_vamb_bin_3659	example_contig_49848
example_vamb_bin_3659	example_contig_19840
example_vamb_bin_3659	example_contig_34071
example_vamb_bin_3659	example_contig_25670
example_vamb_bin_3659	example_contig_63429
example_vamb_bin_3659	example_contig_73128
example_vamb_bin_3659	example_contig_757
example_vamb_bin_3659	example_contig_41354
example_vamb_bin_3659	example_contig_3550
example_vamb_bin_3659	example_contig_72537
example_vamb_bin_3659	example_contig_5555
example_vamb_bin_3659	example_contig_64902
example_vamb_bin_3659	example_contig_40814
example_vamb_bin_3659	example_contig_10670
example_vamb_bin_3659	example_contig_33899
example_vamb_bin_3659	example_contig_59591
example_vamb_bin_3659	example_contig_20135
example_vamb_bin_3659	example_contig_5604
example_vamb_bin_3659	example_contig_35865
example_vamb_bin_3659	example_contig_7864
example_vamb_bin_3659	example_contig_27770
example_vamb_bin_3659	example_contig_26053
example_vamb_bin_3659	example_contig_30809
example_vamb_bin_3659	example_contig_73872
example_vamb_bin_3659	example_contig_3416
example_vamb_bin_3659	example_contig_72164
example_vamb_bin_3659	example_contig_38587
example_vamb_bin_3659	example_contig_16490
example_vamb_bin_3659	example_contig_75355
example_vamb_bin_3659	example_contig_8976
example_vamb_bin_3659	example_contig_27458
example_vamb_bin_3659	example_contig_36229
example_vamb_bin_3659	example_contig_79592
example_vamb_bin_3659	example_contig_38963
example_vamb_bin_3659	example_contig_58270
example_vamb_bin_3659	example_contig_28386
example_vamb_bin_3659	example_contig_23066
example_vamb_bin_3659	example_contig_61403
example_vamb_bin_3659	example_contig_9370
example_vamb_bin_3659	example_contig_22567
example_vamb_bin_3659	example_contig_1964
example_vamb_bin_3659	example_contig_71887
example_vamb_bin_3659	example_contig_11041
example_vamb_bin_3659	example_contig_30924
example_vamb_bin_3659	example_contig_79988
example_vamb_bin_3659	example_contig_50832
example_vamb_bin_3659	example_contig_65428
example_vamb_bin_3659	example_contig_34664
example_vamb_bin_3659	example_contig_30430
example_vamb_bin_3659	example_contig_12401
example_vamb_bin_3659	example_contig_29983
example_vamb_bin_3659	example_contig_2217
example_vamb_bin_3659	example_contig_19744
example_vamb_bin_3659	example_contig_66200
example_vamb_bin_3659	example_contig_61087
example_vamb_bin_3659	example_contig_72092
example_vamb_bin_3659	example_contig_2407
example_vamb_bin_3659	example_contig_77929
example_vamb_bin_3659	example_contig_35726
example_vamb_bin_3659	example_contig_18692
example_vamb_bin_3659	example_contig_9845
example_vamb_bin_3659	example_contig_78279
example_vamb_bin_3659	example_contig_7212
example_vamb_bin_3659	example_contig_5007
example_vamb_bin_3659	example_contig_31662
example_vamb_bin_3659	example_contig_37879
example_vamb_bin_3659	example_contig_71463
example_vamb_bin_3659	example_contig_46813
example_vamb_bin_3659	example_contig_66186
example_vamb_bin_3659	example_contig_72780
example_vamb_bin_3659	example_contig_72864
example_vamb_bin_3659	example_contig_42486
example_vamb_bin_3659	example_contig_30275
example_vamb_bin_3659	example_contig_9183
example_vamb_bin_3659	example_contig_50170
example_vamb_bin_3659	example_contig_30947
example_vamb_bin_3659	example_contig_41389
example_vamb_bin_3659	example_contig_59797
example_vamb_bin_3659	example_contig_16842
example_vamb_bin_3659	example_contig_30206
example_vamb_bin_3659	example_contig_64558
example_vamb_bin_3659	example_contig_52205
example_vamb_bin_3659	example_contig_40614
example_vamb_bin_3659	example_contig_72179
example_vamb_bin_3659	example_contig_43128
example_vamb_bin_3659	example_contig_62676
example_vamb_bin_3659	example_contig_763
example_vamb_bin_3659	example_contig_54974
example_vamb_bin_3659	example_contig_38712
example_vamb_bin_3659	example_contig_54610
example_vamb_bin_3659	example_contig_69704
example_vamb_bin_3659	example_contig_28705
example_vamb_bin_3659	example_contig_2522
example_vamb_bin_3659	example_contig_14772
example_vamb_bin_3659	example_contig_19531
example_vamb_bin_3659	example_contig_21566
example_vamb_bin_3659	example_contig_41229
example_vamb_bin_3659	example_contig_44671
example_vamb_bin_3659	example_contig_55914
example_vamb_bin_3659	example_contig_21586
example_vamb_bin_3659	example_contig_80817
example_vamb_bin_3659	example_contig_63454
example_vamb_bin_3659	example_contig_29032
example_vamb_bin_3659	example_contig_28291
example_vamb_bin_3659	example_contig_79228
example_vamb_bin_3659	example_contig_29636
example_vamb_bin_3659	example_contig_68897
example_vamb_bin_3659	example_contig_65971
example_vamb_bin_3659	example_contig_47722
example_vamb_bin_3659	example_contig_73323
example_vamb_bin_3659	example_contig_57219
example_vamb_bin_3659	example_contig_80641
example_vamb_bin_3659	example_contig_1485
example_vamb_bin_3659	example_contig_45460
example_vamb_bin_3659	example_contig_63073
example_vamb_bin_3659	example_contig_20685
example_vamb_bin_3659	example_contig_14959
example_vamb_bin_3659	example_contig_54370
example_vamb_bin_3659	example_contig_45263
example_vamb_bin_3659	example_contig_26662
example_vamb_bin_3659	example_contig_25387
example_vamb_bin_3659	example_contig_19571
example_vamb_bin_3659	example_contig_13814
example_vamb_bin_3659	example_contig_18032
example_vamb_bin_3659	example_contig_3411
example_vamb_bin_3659	example_contig_71321
example_vamb_bin_3659	example_contig_55314
example_vamb_bin_3659	example_contig_17475
example_vamb_bin_3659	example_contig_60082
example_vamb_bin_3659	example_contig_52271
example_vamb_bin_3659	example_contig_33240
example_vamb_bin_3659	example_contig_32226
example_vamb_bin_3659	example_contig_51697
example_vamb_bin_3659	example_contig_32847
example_vamb_bin_3659	example_contig_79374
example_vamb_bin_3659	example_contig_79944
example_vamb_bin_3659	example_contig_35373
example_vamb_bin_3659	example_contig_14761
example_vamb_bin_3659	example_contig_72509
example_vamb_bin_3659	example_contig_18542
example_vamb_bin_3659	example_contig_68946
example_vamb_bin_3659	example_contig_48876
example_vamb_bin_3659	example_contig_74293
example_vamb_bin_3659	example_contig_51905
example_vamb_bin_3659	example_contig_21642
example_vamb_bin_3659	example_contig_70376
example_vamb_bin_3659	example_contig_34052
example_vamb_bin_3659	example_contig_63443
example_vamb_bin_3659	example_contig_50371
example_vamb_bin_3659	example_contig_76440
example_vamb_bin_3659	example_contig_19624
example_vamb_bin_3659	example_contig_41460
example_vamb_bin_3659	example_contig_4641
example_vamb_bin_3659	example_contig_36764
example_vamb_bin_3659	example_contig_70256
example_vamb_bin_3659	example_contig_36823
example_vamb_bin_3659	example_contig_27898
example_vamb_bin_3659	example_contig_77640
example_vamb_bin_3659	example_contig_56329
example_vamb_bin_3659	example_contig_2096
example_vamb_bin_3659	example_contig_75533
example_vamb_bin_3659	example_contig_50932
example_vamb_bin_3659	example_contig_51097
example_vamb_bin_3659	example_contig_44475
example_vamb_bin_3659	example_contig_60172
example_vamb_bin_3659	example_contig_40276
example_vamb_bin_3659	example_contig_52727
example_vamb_bin_3659	example_contig_28580
example_vamb_bin_3659	example_contig_4575
example_vamb_bin_3659	example_contig_60653
example_vamb_bin_3659	example_contig_73852
